absorber_thickness,defect_density,series_resistance,shunt_resistance,PCE (%)
1.00E+00,1.00E+16,7.00E+00,1.00E+05,1.99E+01
1.00E+00,1.00E+16,7.00E+00,1.00E+06,1.99E+01
1.00E+00,1.00E+16,7.00E+00,1.00E+07,1.99E+01
1.00E+00,1.00E+17,7.00E+00,1.00E+02,9.27E+00
1.00E+00,1.00E+17,7.00E+00,1.00E+03,1.46E+01
1.00E+00,1.00E+17,7.00E+00,1.00E+04,1.52E+01
1.00E+00,1.00E+17,7.00E+00,1.00E+05,1.52E+01
1.00E+00,1.00E+17,7.00E+00,1.00E+06,1.52E+01
1.00E+00,1.00E+17,7.00E+00,1.00E+07,1.52E+01
1.10E+00,1.00E+13,7.00E+00,1.00E+02,1.40E+01
1.10E+00,1.00E+13,7.00E+00,1.00E+03,2.49E+01
1.10E+00,1.00E+13,7.00E+00,1.00E+04,2.59E+01
1.10E+00,1.00E+13,7.00E+00,1.00E+05,2.61E+01
1.10E+00,1.00E+13,7.00E+00,1.00E+06,2.61E+01
1.10E+00,1.00E+13,7.00E+00,1.00E+07,2.61E+01
1.10E+00,1.00E+14,7.00E+00,1.00E+02,1.38E+01
1.10E+00,1.00E+14,7.00E+00,1.00E+03,2.36E+01
1.10E+00,1.00E+14,7.00E+00,1.00E+04,2.45E+01
1.10E+00,1.00E+14,7.00E+00,1.00E+05,2.46E+01
1.10E+00,1.00E+14,7.00E+00,1.00E+06,2.46E+01
1.10E+00,1.00E+14,7.00E+00,1.00E+07,2.46E+01
1.10E+00,1.00E+15,7.00E+00,1.00E+02,1.32E+01
1.10E+00,1.00E+15,7.00E+00,1.00E+03,2.19E+01
1.10E+00,1.00E+15,7.00E+00,1.00E+04,2.28E+01
1.10E+00,1.00E+15,7.00E+00,1.00E+05,2.29E+01
1.10E+00,1.00E+15,7.00E+00,1.00E+06,2.29E+01
1.10E+00,1.00E+15,7.00E+00,1.00E+07,2.29E+01
1.10E+00,1.00E+16,7.00E+00,1.00E+02,1.16E+01
1.10E+00,1.00E+16,7.00E+00,1.00E+03,1.90E+01
1.10E+00,1.00E+16,7.00E+00,1.00E+04,1.98E+01
1.10E+00,1.00E+16,7.00E+00,1.00E+05,1.98E+01
1.10E+00,1.00E+16,7.00E+00,1.00E+06,1.98E+01
1.10E+00,1.00E+16,7.00E+00,1.00E+07,1.98E+01
1.10E+00,1.00E+17,7.00E+00,1.00E+02,9.26E+00
1.10E+00,1.00E+17,7.00E+00,1.00E+03,1.46E+01
1.10E+00,1.00E+17,7.00E+00,1.00E+04,1.52E+01
1.10E+00,1.00E+17,7.00E+00,1.00E+05,1.52E+01
1.10E+00,1.00E+17,7.00E+00,1.00E+06,1.52E+01
1.10E+00,1.00E+17,7.00E+00,1.00E+07,1.52E+01
1.20E+00,1.00E+13,7.00E+00,1.00E+02,1.41E+01
1.20E+00,1.00E+13,7.00E+00,1.00E+03,2.49E+01
1.20E+00,1.00E+13,7.00E+00,1.00E+04,2.60E+01
1.20E+00,1.00E+13,7.00E+00,1.00E+05,2.61E+01
1.20E+00,1.00E+13,7.00E+00,1.00E+06,2.61E+01
1.20E+00,1.00E+13,7.00E+00,1.00E+07,2.61E+01
1.20E+00,1.00E+14,7.00E+00,1.00E+02,1.39E+01
1.20E+00,1.00E+14,7.00E+00,1.00E+03,2.36E+01
1.20E+00,1.00E+14,7.00E+00,1.00E+04,2.46E+01
1.20E+00,1.00E+14,7.00E+00,1.00E+05,2.47E+01
1.20E+00,1.00E+14,7.00E+00,1.00E+06,2.47E+01
1.20E+00,1.00E+14,7.00E+00,1.00E+07,2.47E+01
1.20E+00,1.00E+15,7.00E+00,1.00E+02,1.33E+01
1.20E+00,1.00E+15,7.00E+00,1.00E+03,2.19E+01
1.20E+00,1.00E+15,7.00E+00,1.00E+04,2.28E+01
1.20E+00,1.00E+15,7.00E+00,1.00E+05,2.29E+01
1.20E+00,1.00E+15,7.00E+00,1.00E+06,2.29E+01
1.20E+00,1.00E+15,7.00E+00,1.00E+07,2.29E+01
1.20E+00,1.00E+16,7.00E+00,1.00E+02,1.15E+01
1.20E+00,1.00E+16,7.00E+00,1.00E+03,1.89E+01
1.20E+00,1.00E+16,7.00E+00,1.00E+04,1.97E+01
1.20E+00,1.00E+16,7.00E+00,1.00E+05,1.98E+01
1.20E+00,1.00E+16,7.00E+00,1.00E+06,1.98E+01
1.20E+00,1.00E+16,7.00E+00,1.00E+07,1.98E+01
1.20E+00,1.00E+17,7.00E+00,1.00E+02,9.25E+00
1.20E+00,1.00E+17,7.00E+00,1.00E+03,1.46E+01
1.20E+00,1.00E+17,7.00E+00,1.00E+04,1.52E+01
1.20E+00,1.00E+17,7.00E+00,1.00E+05,1.52E+01
1.20E+00,1.00E+17,7.00E+00,1.00E+06,1.52E+01
1.20E+00,1.00E+17,7.00E+00,1.00E+07,1.52E+01
1.30E+00,1.00E+13,7.00E+00,1.00E+02,1.41E+01
1.30E+00,1.00E+13,7.00E+00,1.00E+03,2.49E+01
1.30E+00,1.00E+13,7.00E+00,1.00E+04,2.60E+01
1.30E+00,1.00E+13,7.00E+00,1.00E+05,2.61E+01
1.30E+00,1.00E+13,7.00E+00,1.00E+06,2.61E+01
1.30E+00,1.00E+13,7.00E+00,1.00E+07,2.61E+01
1.30E+00,1.00E+14,7.00E+00,1.00E+02,1.39E+01
1.30E+00,1.00E+14,7.00E+00,1.00E+03,2.36E+01
1.30E+00,1.00E+14,7.00E+00,1.00E+04,2.46E+01
1.30E+00,1.00E+14,7.00E+00,1.00E+05,2.47E+01
1.30E+00,1.00E+14,7.00E+00,1.00E+06,2.47E+01
1.30E+00,1.00E+14,7.00E+00,1.00E+07,2.47E+01
1.30E+00,1.00E+15,7.00E+00,1.00E+02,1.33E+01
1.30E+00,1.00E+15,7.00E+00,1.00E+03,2.19E+01
1.30E+00,1.00E+15,7.00E+00,1.00E+04,2.27E+01
1.30E+00,1.00E+15,7.00E+00,1.00E+05,2.28E+01
1.30E+00,1.00E+15,7.00E+00,1.00E+06,2.28E+01
1.30E+00,1.00E+15,7.00E+00,1.00E+07,2.28E+01
1.30E+00,1.00E+16,7.00E+00,1.00E+02,1.15E+01
1.30E+00,1.00E+16,7.00E+00,1.00E+03,1.89E+01
1.30E+00,1.00E+16,7.00E+00,1.00E+04,1.96E+01
1.30E+00,1.00E+16,7.00E+00,1.00E+05,1.97E+01
1.30E+00,1.00E+16,7.00E+00,1.00E+06,1.97E+01
1.30E+00,1.00E+16,7.00E+00,1.00E+07,1.97E+01
1.30E+00,1.00E+17,7.00E+00,1.00E+02,9.25E+00
1.30E+00,1.00E+17,7.00E+00,1.00E+03,1.46E+01
1.30E+00,1.00E+17,7.00E+00,1.00E+04,1.52E+01
1.30E+00,1.00E+17,7.00E+00,1.00E+05,1.52E+01
1.30E+00,1.00E+17,7.00E+00,1.00E+06,1.52E+01
1.30E+00,1.00E+17,7.00E+00,1.00E+07,1.52E+01
1.40E+00,1.00E+13,7.00E+00,1.00E+02,1.42E+01
1.40E+00,1.00E+13,7.00E+00,1.00E+03,2.50E+01
1.40E+00,1.00E+13,7.00E+00,1.00E+04,2.60E+01
1.40E+00,1.00E+13,7.00E+00,1.00E+05,2.61E+01
1.40E+00,1.00E+13,7.00E+00,1.00E+06,2.61E+01
1.40E+00,1.00E+13,7.00E+00,1.00E+07,2.61E+01
1.40E+00,1.00E+14,7.00E+00,1.00E+02,1.39E+01
1.40E+00,1.00E+14,7.00E+00,1.00E+03,2.36E+01
1.40E+00,1.00E+14,7.00E+00,1.00E+04,2.46E+01
1.40E+00,1.00E+14,7.00E+00,1.00E+05,2.47E+01
1.40E+00,1.00E+14,7.00E+00,1.00E+06,2.47E+01
1.40E+00,1.00E+14,7.00E+00,1.00E+07,2.47E+01
1.40E+00,1.00E+15,7.00E+00,1.00E+02,1.33E+01
1.40E+00,1.00E+15,7.00E+00,1.00E+03,2.19E+01
1.40E+00,1.00E+15,7.00E+00,1.00E+04,2.27E+01
1.40E+00,1.00E+15,7.00E+00,1.00E+05,2.28E+01
1.40E+00,1.00E+15,7.00E+00,1.00E+06,2.28E+01
1.40E+00,1.00E+15,7.00E+00,1.00E+07,2.28E+01
1.40E+00,1.00E+16,7.00E+00,1.00E+02,1.15E+01
1.40E+00,1.00E+16,7.00E+00,1.00E+03,1.88E+01
1.40E+00,1.00E+16,7.00E+00,1.00E+04,1.96E+01
1.40E+00,1.00E+16,7.00E+00,1.00E+05,1.97E+01
1.40E+00,1.00E+16,7.00E+00,1.00E+06,1.97E+01
1.40E+00,1.00E+16,7.00E+00,1.00E+07,1.97E+01
1.40E+00,1.00E+17,7.00E+00,1.00E+02,9.25E+00
1.40E+00,1.00E+17,7.00E+00,1.00E+03,1.46E+01
1.40E+00,1.00E+17,7.00E+00,1.00E+04,1.52E+01
1.40E+00,1.00E+17,7.00E+00,1.00E+05,1.52E+01
1.40E+00,1.00E+17,7.00E+00,1.00E+06,1.52E+01
1.40E+00,1.00E+17,7.00E+00,1.00E+07,1.52E+01
3.00E-01,1.00E+13,8.00E+00,1.00E+02,9.51E+00
3.00E-01,1.00E+13,8.00E+00,1.00E+03,2.09E+01
3.00E-01,1.00E+13,8.00E+00,1.00E+04,2.20E+01
3.00E-01,1.00E+13,8.00E+00,1.00E+05,2.21E+01
3.00E-01,1.00E+13,8.00E+00,1.00E+06,2.21E+01
3.00E-01,1.00E+13,8.00E+00,1.00E+07,2.21E+01
3.00E-01,1.00E+14,8.00E+00,1.00E+02,9.50E+00
3.00E-01,1.00E+14,8.00E+00,1.00E+03,2.00E+01
3.00E-01,1.00E+14,8.00E+00,1.00E+04,2.11E+01
3.00E-01,1.00E+14,8.00E+00,1.00E+05,2.12E+01
3.00E-01,1.00E+14,8.00E+00,1.00E+06,2.12E+01
3.00E-01,1.00E+14,8.00E+00,1.00E+07,2.12E+01
3.00E-01,1.00E+15,8.00E+00,1.00E+02,9.43E+00
3.00E-01,1.00E+15,8.00E+00,1.00E+03,1.89E+01
3.00E-01,1.00E+15,8.00E+00,1.00E+04,1.98E+01
3.00E-01,1.00E+15,8.00E+00,1.00E+05,1.99E+01
3.00E-01,1.00E+15,8.00E+00,1.00E+06,1.99E+01
3.00E-01,1.00E+15,8.00E+00,1.00E+07,1.99E+01
3.00E-01,1.00E+16,8.00E+00,1.00E+02,9.11E+00
3.00E-01,1.00E+16,8.00E+00,1.00E+03,1.70E+01
3.00E-01,1.00E+16,8.00E+00,1.00E+04,1.78E+01
3.00E-01,1.00E+16,8.00E+00,1.00E+05,1.79E+01
3.00E-01,1.00E+16,8.00E+00,1.00E+06,1.79E+01
3.00E-01,1.00E+16,8.00E+00,1.00E+07,1.79E+01
3.00E-01,1.00E+17,8.00E+00,1.00E+02,8.37E+00
3.00E-01,1.00E+17,8.00E+00,1.00E+03,1.38E+01
3.00E-01,1.00E+17,8.00E+00,1.00E+04,1.44E+01
3.00E-01,1.00E+17,8.00E+00,1.00E+05,1.44E+01
3.00E-01,1.00E+17,8.00E+00,1.00E+06,1.45E+01
3.00E-01,1.00E+17,8.00E+00,1.00E+07,1.45E+01
4.00E-01,1.00E+13,8.00E+00,1.00E+02,1.09E+01
4.00E-01,1.00E+13,8.00E+00,1.00E+03,2.22E+01
4.00E-01,1.00E+13,8.00E+00,1.00E+04,2.33E+01
4.00E-01,1.00E+13,8.00E+00,1.00E+05,2.34E+01
4.00E-01,1.00E+13,8.00E+00,1.00E+06,2.34E+01
4.00E-01,1.00E+13,8.00E+00,1.00E+07,2.34E+01
4.00E-01,1.00E+14,8.00E+00,1.00E+02,1.09E+01
4.00E-01,1.00E+14,8.00E+00,1.00E+03,2.12E+01
4.00E-01,1.00E+14,8.00E+00,1.00E+04,2.22E+01
4.00E-01,1.00E+14,8.00E+00,1.00E+05,2.23E+01
4.00E-01,1.00E+14,8.00E+00,1.00E+06,2.23E+01
4.00E-01,1.00E+14,8.00E+00,1.00E+07,2.23E+01
4.00E-01,1.00E+15,8.00E+00,1.00E+02,1.07E+01
4.00E-01,1.00E+15,8.00E+00,1.00E+03,1.99E+01
4.00E-01,1.00E+15,8.00E+00,1.00E+04,2.08E+01
4.00E-01,1.00E+15,8.00E+00,1.00E+05,2.09E+01
4.00E-01,1.00E+15,8.00E+00,1.00E+06,2.09E+01
4.00E-01,1.00E+15,8.00E+00,1.00E+07,2.09E+01
4.00E-01,1.00E+16,8.00E+00,1.00E+02,1.02E+01
4.00E-01,1.00E+16,8.00E+00,1.00E+03,1.80E+01
4.00E-01,1.00E+16,8.00E+00,1.00E+04,1.87E+01
4.00E-01,1.00E+16,8.00E+00,1.00E+05,1.88E+01
4.00E-01,1.00E+16,8.00E+00,1.00E+06,1.88E+01
4.00E-01,1.00E+16,8.00E+00,1.00E+07,1.88E+01
4.00E-01,1.00E+17,8.00E+00,1.00E+02,9.02E+00
4.00E-01,1.00E+17,8.00E+00,1.00E+03,1.43E+01
4.00E-01,1.00E+17,8.00E+00,1.00E+04,1.49E+01
4.00E-01,1.00E+17,8.00E+00,1.00E+05,1.49E+01
4.00E-01,1.00E+17,8.00E+00,1.00E+06,1.50E+01
4.00E-01,1.00E+17,8.00E+00,1.00E+07,1.50E+01
5.00E-01,1.00E+13,8.00E+00,1.00E+02,1.19E+01
5.00E-01,1.00E+13,8.00E+00,1.00E+03,2.30E+01
5.00E-01,1.00E+13,8.00E+00,1.00E+04,2.41E+01
5.00E-01,1.00E+13,8.00E+00,1.00E+05,2.42E+01
5.00E-01,1.00E+13,8.00E+00,1.00E+06,2.42E+01
5.00E-01,1.00E+13,8.00E+00,1.00E+07,2.42E+01
5.00E-01,1.00E+14,8.00E+00,1.00E+02,1.18E+01
5.00E-01,1.00E+14,8.00E+00,1.00E+03,2.19E+01
5.00E-01,1.00E+14,8.00E+00,1.00E+04,2.29E+01
5.00E-01,1.00E+14,8.00E+00,1.00E+05,2.30E+01
5.00E-01,1.00E+14,8.00E+00,1.00E+06,2.30E+01
5.00E-01,1.00E+14,8.00E+00,1.00E+07,2.30E+01
5.00E-01,1.00E+15,8.00E+00,1.00E+02,1.16E+01
5.00E-01,1.00E+15,8.00E+00,1.00E+03,2.06E+01
5.00E-01,1.00E+15,8.00E+00,1.00E+04,2.14E+01
5.00E-01,1.00E+15,8.00E+00,1.00E+05,2.15E+01
5.00E-01,1.00E+15,8.00E+00,1.00E+06,2.15E+01
5.00E-01,1.00E+15,8.00E+00,1.00E+07,2.15E+01
5.00E-01,1.00E+16,8.00E+00,1.00E+02,1.08E+01
5.00E-01,1.00E+16,8.00E+00,1.00E+03,1.84E+01
5.00E-01,1.00E+16,8.00E+00,1.00E+04,1.92E+01
5.00E-01,1.00E+16,8.00E+00,1.00E+05,1.93E+01
5.00E-01,1.00E+16,8.00E+00,1.00E+06,1.93E+01
5.00E-01,1.00E+16,8.00E+00,1.00E+07,1.93E+01
5.00E-01,1.00E+17,8.00E+00,1.00E+02,9.23E+00
5.00E-01,1.00E+17,8.00E+00,1.00E+03,1.45E+01
5.00E-01,1.00E+17,8.00E+00,1.00E+04,1.50E+01
5.00E-01,1.00E+17,8.00E+00,1.00E+05,1.51E+01
5.00E-01,1.00E+17,8.00E+00,1.00E+06,1.51E+01
5.00E-01,1.00E+17,8.00E+00,1.00E+07,1.51E+01
6.00E-01,1.00E+13,8.00E+00,1.00E+02,1.25E+01
6.00E-01,1.00E+13,8.00E+00,1.00E+03,2.35E+01
6.00E-01,1.00E+13,8.00E+00,1.00E+04,2.46E+01
6.00E-01,1.00E+13,8.00E+00,1.00E+05,2.47E+01
6.00E-01,1.00E+13,8.00E+00,1.00E+06,2.47E+01
6.00E-01,1.00E+13,8.00E+00,1.00E+07,2.47E+01
6.00E-01,1.00E+14,8.00E+00,1.00E+02,1.24E+01
6.00E-01,1.00E+14,8.00E+00,1.00E+03,2.24E+01
6.00E-01,1.00E+14,8.00E+00,1.00E+04,2.33E+01
6.00E-01,1.00E+14,8.00E+00,1.00E+05,2.34E+01
6.00E-01,1.00E+14,8.00E+00,1.00E+06,2.34E+01
6.00E-01,1.00E+14,8.00E+00,1.00E+07,2.34E+01
6.00E-01,1.00E+15,8.00E+00,1.00E+02,1.21E+01
6.00E-01,1.00E+15,8.00E+00,1.00E+03,2.10E+01
6.00E-01,1.00E+15,8.00E+00,1.00E+04,2.18E+01
6.00E-01,1.00E+15,8.00E+00,1.00E+05,2.19E+01
6.00E-01,1.00E+15,8.00E+00,1.00E+06,2.19E+01
6.00E-01,1.00E+15,8.00E+00,1.00E+07,2.19E+01
6.00E-01,1.00E+16,8.00E+00,1.00E+02,1.12E+01
6.00E-01,1.00E+16,8.00E+00,1.00E+03,1.87E+01
6.00E-01,1.00E+16,8.00E+00,1.00E+04,1.94E+01
6.00E-01,1.00E+16,8.00E+00,1.00E+05,1.95E+01
6.00E-01,1.00E+16,8.00E+00,1.00E+06,1.95E+01
6.00E-01,1.00E+16,8.00E+00,1.00E+07,1.95E+01
6.00E-01,1.00E+17,8.00E+00,1.00E+02,9.25E+00
6.00E-01,1.00E+17,8.00E+00,1.00E+03,1.44E+01
6.00E-01,1.00E+17,8.00E+00,1.00E+04,1.50E+01
6.00E-01,1.00E+17,8.00E+00,1.00E+05,1.50E+01
6.00E-01,1.00E+17,8.00E+00,1.00E+06,1.50E+01
6.00E-01,1.00E+17,8.00E+00,1.00E+07,1.50E+01
7.00E-01,1.00E+13,8.00E+00,1.00E+02,1.30E+01
7.00E-01,1.00E+13,8.00E+00,1.00E+03,2.39E+01
7.00E-01,1.00E+13,8.00E+00,1.00E+04,2.49E+01
7.00E-01,1.00E+13,8.00E+00,1.00E+05,2.50E+01
7.00E-01,1.00E+13,8.00E+00,1.00E+06,2.50E+01
7.00E-01,1.00E+13,8.00E+00,1.00E+07,2.50E+01
7.00E-01,1.00E+14,8.00E+00,1.00E+02,1.29E+01
7.00E-01,1.00E+14,8.00E+00,1.00E+03,2.27E+01
7.00E-01,1.00E+14,8.00E+00,1.00E+04,2.36E+01
7.00E-01,1.00E+14,8.00E+00,1.00E+05,2.37E+01
7.00E-01,1.00E+14,8.00E+00,1.00E+06,2.37E+01
7.00E-01,1.00E+14,8.00E+00,1.00E+07,2.37E+01
7.00E-01,1.00E+15,8.00E+00,1.00E+02,1.25E+01
7.00E-01,1.00E+15,8.00E+00,1.00E+03,2.12E+01
7.00E-01,1.00E+15,8.00E+00,1.00E+04,2.20E+01
7.00E-01,1.00E+15,8.00E+00,1.00E+05,2.21E+01
7.00E-01,1.00E+15,8.00E+00,1.00E+06,2.21E+01
7.00E-01,1.00E+15,8.00E+00,1.00E+07,2.21E+01
7.00E-01,1.00E+16,8.00E+00,1.00E+02,1.14E+01
7.00E-01,1.00E+16,8.00E+00,1.00E+03,1.87E+01
7.00E-01,1.00E+16,8.00E+00,1.00E+04,1.95E+01
7.00E-01,1.00E+16,8.00E+00,1.00E+05,1.95E+01
7.00E-01,1.00E+16,8.00E+00,1.00E+06,1.95E+01
7.00E-01,1.00E+16,8.00E+00,1.00E+07,1.95E+01
7.00E-01,1.00E+17,8.00E+00,1.00E+02,9.20E+00
7.00E-01,1.00E+17,8.00E+00,1.00E+03,1.44E+01
7.00E-01,1.00E+17,8.00E+00,1.00E+04,1.49E+01
7.00E-01,1.00E+17,8.00E+00,1.00E+05,1.50E+01
7.00E-01,1.00E+17,8.00E+00,1.00E+06,1.50E+01
7.00E-01,1.00E+17,8.00E+00,1.00E+07,1.50E+01
8.00E-01,1.00E+13,8.00E+00,1.00E+02,1.33E+01
8.00E-01,1.00E+13,8.00E+00,1.00E+03,2.41E+01
8.00E-01,1.00E+13,8.00E+00,1.00E+04,2.51E+01
8.00E-01,1.00E+13,8.00E+00,1.00E+05,2.52E+01
8.00E-01,1.00E+13,8.00E+00,1.00E+06,2.52E+01
8.00E-01,1.00E+13,8.00E+00,1.00E+07,2.52E+01
8.00E-01,1.00E+14,8.00E+00,1.00E+02,1.31E+01
8.00E-01,1.00E+14,8.00E+00,1.00E+03,2.28E+01
8.00E-01,1.00E+14,8.00E+00,1.00E+04,2.38E+01
8.00E-01,1.00E+14,8.00E+00,1.00E+05,2.38E+01
8.00E-01,1.00E+14,8.00E+00,1.00E+06,2.39E+01
8.00E-01,1.00E+14,8.00E+00,1.00E+07,2.39E+01
8.00E-01,1.00E+15,8.00E+00,1.00E+02,1.27E+01
8.00E-01,1.00E+15,8.00E+00,1.00E+03,2.13E+01
8.00E-01,1.00E+15,8.00E+00,1.00E+04,2.21E+01
8.00E-01,1.00E+15,8.00E+00,1.00E+05,2.22E+01
8.00E-01,1.00E+15,8.00E+00,1.00E+06,2.22E+01
8.00E-01,1.00E+15,8.00E+00,1.00E+07,2.22E+01
8.00E-01,1.00E+16,8.00E+00,1.00E+02,1.14E+01
8.00E-01,1.00E+16,8.00E+00,1.00E+03,1.88E+01
8.00E-01,1.00E+16,8.00E+00,1.00E+04,1.95E+01
8.00E-01,1.00E+16,8.00E+00,1.00E+05,1.95E+01
8.00E-01,1.00E+16,8.00E+00,1.00E+06,1.95E+01
8.00E-01,1.00E+16,8.00E+00,1.00E+07,1.95E+01
8.00E-01,1.00E+17,8.00E+00,1.00E+02,9.16E+00
8.00E-01,1.00E+17,8.00E+00,1.00E+03,1.43E+01
8.00E-01,1.00E+17,8.00E+00,1.00E+04,1.49E+01
8.00E-01,1.00E+17,8.00E+00,1.00E+05,1.49E+01
8.00E-01,1.00E+17,8.00E+00,1.00E+06,1.49E+01
8.00E-01,1.00E+17,8.00E+00,1.00E+07,1.49E+01
9.00E-01,1.00E+13,8.00E+00,1.00E+02,1.35E+01
9.00E-01,1.00E+13,8.00E+00,1.00E+03,2.42E+01
9.00E-01,1.00E+13,8.00E+00,1.00E+04,2.52E+01
9.00E-01,1.00E+13,8.00E+00,1.00E+05,2.53E+01
9.00E-01,1.00E+13,8.00E+00,1.00E+06,2.53E+01
9.00E-01,1.00E+13,8.00E+00,1.00E+07,2.53E+01
9.00E-01,1.00E+14,8.00E+00,1.00E+02,1.34E+01
9.00E-01,1.00E+14,8.00E+00,1.00E+03,2.30E+01
9.00E-01,1.00E+14,8.00E+00,1.00E+04,2.39E+01
9.00E-01,1.00E+14,8.00E+00,1.00E+05,2.40E+01
9.00E-01,1.00E+14,8.00E+00,1.00E+06,2.40E+01
9.00E-01,1.00E+14,8.00E+00,1.00E+07,2.40E+01
9.00E-01,1.00E+15,8.00E+00,1.00E+02,1.29E+01
9.00E-01,1.00E+15,8.00E+00,1.00E+03,2.14E+01
9.00E-01,1.00E+15,8.00E+00,1.00E+04,2.22E+01
9.00E-01,1.00E+15,8.00E+00,1.00E+05,2.23E+01
9.00E-01,1.00E+15,8.00E+00,1.00E+06,2.23E+01
9.00E-01,1.00E+15,8.00E+00,1.00E+07,2.23E+01
9.00E-01,1.00E+16,8.00E+00,1.00E+02,1.15E+01
9.00E-01,1.00E+16,8.00E+00,1.00E+03,1.87E+01
9.00E-01,1.00E+16,8.00E+00,1.00E+04,1.94E+01
9.00E-01,1.00E+16,8.00E+00,1.00E+05,1.95E+01
9.00E-01,1.00E+16,8.00E+00,1.00E+06,1.95E+01
9.00E-01,1.00E+16,8.00E+00,1.00E+07,1.95E+01
9.00E-01,1.00E+17,8.00E+00,1.00E+02,9.13E+00
9.00E-01,1.00E+17,8.00E+00,1.00E+03,1.43E+01
9.00E-01,1.00E+17,8.00E+00,1.00E+04,1.48E+01
9.00E-01,1.00E+17,8.00E+00,1.00E+05,1.49E+01
9.00E-01,1.00E+17,8.00E+00,1.00E+06,1.49E+01
9.00E-01,1.00E+17,8.00E+00,1.00E+07,1.49E+01
1.00E+00,1.00E+13,8.00E+00,1.00E+02,1.37E+01
1.00E+00,1.00E+13,8.00E+00,1.00E+03,2.43E+01
1.00E+00,1.00E+13,8.00E+00,1.00E+04,2.53E+01
1.00E+00,1.00E+13,8.00E+00,1.00E+05,2.54E+01
1.00E+00,1.00E+13,8.00E+00,1.00E+06,2.54E+01
1.00E+00,1.00E+13,8.00E+00,1.00E+07,2.54E+01
1.00E+00,1.00E+14,8.00E+00,1.00E+02,1.35E+01
1.00E+00,1.00E+14,8.00E+00,1.00E+03,2.30E+01
1.00E+00,1.00E+14,8.00E+00,1.00E+04,2.39E+01
1.00E+00,1.00E+14,8.00E+00,1.00E+05,2.40E+01
1.00E+00,1.00E+14,8.00E+00,1.00E+06,2.40E+01
1.00E+00,1.00E+14,8.00E+00,1.00E+07,2.40E+01
1.00E+00,1.00E+15,8.00E+00,1.00E+02,1.30E+01
1.00E+00,1.00E+15,8.00E+00,1.00E+03,2.14E+01
1.00E+00,1.00E+15,8.00E+00,1.00E+04,2.22E+01
1.00E+00,1.00E+15,8.00E+00,1.00E+05,2.23E+01
1.00E+00,1.00E+15,8.00E+00,1.00E+06,2.23E+01
1.00E+00,1.00E+15,8.00E+00,1.00E+07,2.23E+01
1.00E+00,1.00E+16,8.00E+00,1.00E+02,1.14E+01
1.00E+00,1.00E+16,8.00E+00,1.00E+03,1.87E+01
1.00E+00,1.00E+16,8.00E+00,1.00E+04,1.94E+01
1.00E+00,1.00E+16,8.00E+00,1.00E+05,1.94E+01
1.00E+00,1.00E+16,8.00E+00,1.00E+06,1.94E+01
1.00E+00,1.00E+16,8.00E+00,1.00E+07,1.94E+01
1.00E+00,1.00E+17,8.00E+00,1.00E+02,9.11E+00
1.00E+00,1.00E+17,8.00E+00,1.00E+03,1.43E+01
1.00E+00,1.00E+17,8.00E+00,1.00E+04,1.48E+01
1.00E+00,1.00E+17,8.00E+00,1.00E+05,1.49E+01
1.00E+00,1.00E+17,8.00E+00,1.00E+06,1.49E+01
1.00E+00,1.00E+17,8.00E+00,1.00E+07,1.49E+01
1.10E+00,1.00E+13,8.00E+00,1.00E+02,1.38E+01
1.10E+00,1.00E+13,8.00E+00,1.00E+03,2.44E+01
1.10E+00,1.00E+13,8.00E+00,1.00E+04,2.54E+01
1.10E+00,1.00E+13,8.00E+00,1.00E+05,2.55E+01
1.10E+00,1.00E+13,8.00E+00,1.00E+06,2.55E+01
1.10E+00,1.00E+13,8.00E+00,1.00E+07,2.55E+01
1.10E+00,1.00E+14,8.00E+00,1.00E+02,1.36E+01
1.10E+00,1.00E+14,8.00E+00,1.00E+03,2.31E+01
1.10E+00,1.00E+14,8.00E+00,1.00E+04,2.40E+01
1.10E+00,1.00E+14,8.00E+00,1.00E+05,2.41E+01
1.10E+00,1.00E+14,8.00E+00,1.00E+06,2.41E+01
1.10E+00,1.00E+14,8.00E+00,1.00E+07,2.41E+01
1.10E+00,1.00E+15,8.00E+00,1.00E+02,1.30E+01
1.10E+00,1.00E+15,8.00E+00,1.00E+03,2.14E+01
1.10E+00,1.00E+15,8.00E+00,1.00E+04,2.22E+01
1.10E+00,1.00E+15,8.00E+00,1.00E+05,2.23E+01
1.10E+00,1.00E+15,8.00E+00,1.00E+06,2.23E+01
1.10E+00,1.00E+15,8.00E+00,1.00E+07,2.23E+01
1.10E+00,1.00E+16,8.00E+00,1.00E+02,1.14E+01
1.10E+00,1.00E+16,8.00E+00,1.00E+03,1.86E+01
1.10E+00,1.00E+16,8.00E+00,1.00E+04,1.93E+01
1.10E+00,1.00E+16,8.00E+00,1.00E+05,1.94E+01
1.10E+00,1.00E+16,8.00E+00,1.00E+06,1.94E+01
1.10E+00,1.00E+16,8.00E+00,1.00E+07,1.94E+01
1.10E+00,1.00E+17,8.00E+00,1.00E+02,9.11E+00
1.10E+00,1.00E+17,8.00E+00,1.00E+03,1.43E+01
1.10E+00,1.00E+17,8.00E+00,1.00E+04,1.48E+01
1.10E+00,1.00E+17,8.00E+00,1.00E+05,1.49E+01
1.10E+00,1.00E+17,8.00E+00,1.00E+06,1.49E+01
1.10E+00,1.00E+17,8.00E+00,1.00E+07,1.49E+01
